date,customer_id,product_line,arr,mrr,bookings,expansion_revenue,contraction_revenue,churned_revenue,new_business_revenue,renewal_revenue
2023-08-01,329,Enterprise,68140,5678.33,21423,17620,8025,0,27467,14143
2023-08-01,330,Enterprise,102281,8523.42,20868,2051,6277,0,8422,5754
2023-08-01,331,Enterprise,90195,7516.25,12759,12695,9777,0,23364,25820
2023-08-01,332,Security,134158,11179.83,19412,9844,2113,0,2419,32799
2023-08-01,333,Analytics,123270,10272.5,27340,19969,1206,0,8946,20262
2023-08-01,334,Security,63987,5332.25,22718,2284,1278,0,25493,29961
2023-08-01,335,Core Platform,100648,8387.33,22316,9691,4349,0,4202,24766
2023-08-01,336,Core Platform,86534,7211.17,15021,3821,9190,0,27936,5571
2023-08-01,337,Security,78461,6538.42,32816,14593,7169,0,8985,31345
2023-08-01,338,Analytics,59930,4994.17,14650,11575,7637,0,767,5851
2023-08-01,339,Analytics,33176,2764.67,7389,14835,6033,0,19380,8812
2023-08-01,340,Analytics,138724,11560.33,47467,5577,2304,0,21586,641
2023-08-01,341,Enterprise,61428,5119.0,7757,16546,6160,0,1019,6433
2023-08-01,342,Core Platform,59233,4936.08,26775,4005,7100,0,25429,22555
2023-08-01,343,Enterprise,100271,8355.92,40935,11759,7249,0,28311,25962
2023-08-01,344,Security,53256,4438.0,41671,547,2744,0,10824,22402
2023-08-01,345,Enterprise,112451,9370.92,41102,3336,1558,0,5202,17741
2023-08-01,346,Enterprise,101950,8495.83,49809,8322,4347,0,11427,28636
2023-08-01,347,Enterprise,126499,10541.58,48333,5227,5727,0,828,38332
2023-08-01,348,Analytics,13070,1089.17,1033,10728,7465,0,17951,6614
2023-08-01,349,Security,49481,4123.42,7134,5818,2120,0,15406,7070
2023-08-01,350,Enterprise,42174,3514.5,37096,11682,6421,0,11867,6920
2023-08-01,351,Security,88232,7352.67,41354,16068,7703,0,18659,23947
2023-08-01,352,Enterprise,109861,9155.08,45160,14365,2329,0,12404,28308
2023-08-01,353,AI Suite,105257,8771.42,22811,1048,1375,0,5356,20073
2023-08-01,354,Analytics,18190,1515.83,26609,4122,1111,0,29481,16355
2023-08-01,355,Enterprise,58004,4833.67,33439,13825,6336,0,29922,8863
2023-08-01,356,Enterprise,74975,6247.92,22920,18259,6924,0,5784,8258
2023-08-01,357,Security,118784,9898.67,43144,13767,2111,0,8825,30276
2023-08-01,358,Analytics,147348,12279.0,32402,12328,4532,0,5178,6677
2023-08-01,359,Analytics,110484,9207.0,34707,10370,8717,0,5952,32842
2023-08-01,360,Security,116166,9680.5,32347,3738,2574,0,5190,4265
2023-08-01,361,Enterprise,84722,7060.17,39756,7044,7220,0,2844,7488
2023-08-01,362,Analytics,28525,2377.08,26167,2536,626,0,11409,35847
2023-08-01,363,AI Suite,128768,10730.67,35500,13691,7165,0,29600,5431
2023-08-01,364,Core Platform,54883,4573.58,42331,16810,2803,0,12950,10456
2023-08-01,365,Security,45084,3757.0,30851,4269,5395,0,84,11495
2023-08-01,366,Core Platform,126973,10581.08,14234,2741,3671,0,21008,21328
2023-08-01,367,Core Platform,80521,6710.08,25668,11578,8140,0,16555,7754
2023-08-01,368,Analytics,39103,3258.58,28531,14138,5638,0,7301,21427
2023-08-01,369,Security,82361,6863.42,49755,18961,7898,0,12330,25125
2023-08-01,370,AI Suite,49540,4128.33,26550,6806,3247,0,12373,38659
2023-08-01,371,Analytics,18405,1533.75,41613,12979,9578,0,11226,2236
2023-08-01,372,Security,6578,548.17,39074,8325,1747,129694,14626,31477
2023-08-01,373,AI Suite,134092,11174.33,47940,16370,1264,0,19786,29928
2023-08-01,374,Analytics,52646,4387.17,14929,1761,3694,0,20394,8334
2023-08-01,375,Enterprise,107547,8962.25,29428,2496,4355,0,29689,35003
2023-08-01,376,Enterprise,30179,2514.92,21887,6483,3664,0,27843,24647
2023-08-01,377,Enterprise,52166,4347.17,20296,18414,9969,0,22329,28654
2023-08-01,378,Core Platform,31298,2608.17,10668,8579,2437,0,1736,39650
2023-08-01,379,Security,97454,8121.17,20740,17149,554,0,11334,16837
2023-08-01,380,Enterprise,91987,7665.58,39524,12223,6579,0,20015,36391
2023-08-01,381,Enterprise,143148,11929.0,23817,701,7039,0,21583,14670
2023-08-01,382,Enterprise,136955,11412.92,7474,13322,4695,0,11192,8168
2023-08-01,383,Enterprise,62796,5233.0,39177,19113,5003,0,21349,20221
2023-08-01,384,Analytics,97009,8084.08,23051,2304,7428,0,17940,32048
2023-08-01,385,AI Suite,82204,6850.33,10907,19911,4880,0,21573,35721
2023-08-01,386,Analytics,56555,4712.92,25841,11654,1271,0,10236,23964
2023-08-01,387,Core Platform,95268,7939.0,5981,5986,8533,0,584,19934
2023-08-01,388,Analytics,119555,9962.92,44387,11043,4468,0,12414,36973
2023-08-01,389,AI Suite,96841,8070.08,30008,14073,1534,0,21508,12137
2023-08-01,390,Security,17493,1457.75,8245,657,7255,0,1981,37122
2023-08-01,391,Analytics,125930,10494.17,49199,2078,7187,0,183,32183
2023-08-01,392,Core Platform,20542,1711.83,32459,2811,1267,0,23144,26884
2023-08-01,393,Enterprise,74365,6197.08,30923,10080,3528,0,16447,38934
2023-08-01,394,Enterprise,54306,4525.5,29544,11439,5162,0,25361,15787
2023-08-01,395,Security,20755,1729.58,34507,877,9329,0,3089,37805
2023-08-01,396,AI Suite,135385,11282.08,44358,5326,6191,0,6379,33048
2023-08-01,397,AI Suite,154826,12902.17,27546,10344,3650,0,13812,37942
2023-08-01,398,Enterprise,60627,5052.25,11715,453,2250,0,23601,29214
2023-08-01,399,Enterprise,48558,4046.5,17109,8546,6138,0,9685,1101
2023-08-01,400,Core Platform,87053,7254.42,21259,9080,8600,0,19098,14733
2023-08-01,401,Security,71257,5938.08,22880,12460,4417,0,15193,15894
2023-08-01,402,Enterprise,21068,1755.67,6940,18530,5373,0,20221,7367
2023-08-01,403,Analytics,30574,2547.83,38116,10214,6964,0,3630,28426
2023-08-01,404,AI Suite,6300,525.0,44171,2608,2893,0,1245,280
2023-08-01,405,Analytics,80887,6740.58,44594,17664,4418,0,20628,9368
2023-08-01,406,Core Platform,10563,880.25,7272,12505,7498,0,18856,28116
2023-08-01,407,AI Suite,41720,3476.67,31918,11646,6983,0,2659,635
2023-08-01,408,Enterprise,40934,3411.17,1613,4802,7967,0,24829,6590
2023-08-01,409,Enterprise,74929,6244.08,21544,14431,722,0,14268,13518
2023-08-01,410,AI Suite,128550,10712.5,32791,4018,2626,0,6969,34016
2023-08-01,411,Core Platform,141099,11758.25,17135,13737,6568,0,29229,14333
2023-08-01,412,Enterprise,0,0.0,44043,3913,4839,65159,27454,28723
2023-08-01,413,Core Platform,77607,6467.25,35444,1544,7023,0,26746,34022
2023-08-01,414,AI Suite,134271,11189.25,27084,17824,9332,0,19262,276
2023-08-01,415,Core Platform,93758,7813.17,15155,10471,7812,0,21605,3200
2023-08-01,416,AI Suite,50600,4216.67,8566,13938,5473,0,8681,10248
2023-08-01,417,Enterprise,45992,3832.67,42897,12058,6659,0,2639,34268
2023-08-01,418,AI Suite,110353,9196.08,43148,939,9451,0,13446,2408
2023-08-01,419,Enterprise,83877,6989.75,1865,5469,601,0,29408,2578
2023-08-01,420,Enterprise,19990,1665.83,9241,12147,5527,0,26869,32955
2023-08-01,421,Security,106169,8847.42,42897,19946,9920,0,5472,8497
2023-08-01,422,Security,58859,4904.92,2753,6414,402,0,28348,11436
2023-08-01,423,Security,54389,4532.42,40496,6106,5,0,6703,33979
2023-08-01,424,Enterprise,132073,11006.08,39017,13287,6359,0,28269,25611
2023-08-01,425,Security,12788,1065.67,29540,12861,5955,0,20824,6703
2023-08-01,426,Security,126633,10552.75,20622,12425,1764,0,14357,3282
2023-08-01,427,Security,130575,10881.25,23674,19709,5849,0,21174,39889
2023-08-01,428,Enterprise,98556,8213.0,37158,8972,2784,0,6734,6144
2023-08-01,429,AI Suite,126719,10559.92,27396,3455,3977,0,7746,22166
2023-08-01,430,Security,103368,8614.0,39996,769,991,0,605,20942
2023-08-01,431,Security,51215,4267.92,20860,2415,4184,0,25714,28753
2023-08-01,432,Analytics,11833,986.08,11153,14760,2927,132362,14515,20965
2023-08-01,433,Enterprise,81583,6798.58,40212,7691,6528,0,20980,16541
2023-08-01,434,Security,95495,7957.92,34349,5846,1429,0,6273,1268
2023-08-01,435,Analytics,89906,7492.17,17161,201,9654,0,15596,3159
2023-08-01,436,Analytics,18335,1527.92,33317,6931,2459,0,22301,24161
2023-08-01,437,Core Platform,104997,8749.75,3457,6551,56,0,29898,12396
2023-08-01,438,Core Platform,38302,3191.83,46912,10291,9596,0,18691,34135
2023-08-01,439,AI Suite,43056,3588.0,24905,852,6836,0,6689,32669
2023-08-01,440,Enterprise,45480,3790.0,22307,210,5458,0,6719,7457
2023-08-01,441,Enterprise,28071,2339.25,24261,8820,4214,0,277,35621
2023-08-01,442,Enterprise,142781,11898.42,4002,12612,2133,0,21991,26978
2023-08-01,443,Core Platform,23478,1956.5,48919,18484,9702,0,14254,1954
2023-08-01,444,Security,112364,9363.67,18044,3891,4716,0,17373,665
2023-08-01,445,Enterprise,108659,9054.92,5177,19693,8578,0,19963,36506
2023-08-01,446,Security,75949,6329.08,22272,18770,221,0,19859,20242
2023-08-01,447,Security,109024,9085.33,45207,8543,13,0,15513,23476
2023-08-01,448,Core Platform,88001,7333.42,23985,5676,4795,0,18870,16722
2023-08-01,449,Core Platform,120439,10036.58,49147,17424,9944,0,7289,1487
2023-08-01,450,Analytics,36715,3059.58,2250,10924,6031,0,26307,27225
2023-08-01,451,Enterprise,154795,12899.58,43298,18226,6462,0,2777,7927
2023-08-01,452,Core Platform,75241,6270.08,8075,12289,332,0,253,16982
2023-08-01,453,Enterprise,34382,2865.17,45968,9761,1539,0,12147,32619
2023-08-01,454,Analytics,94239,7853.25,36628,23,7512,0,25931,23439
2023-08-01,455,Analytics,55269,4605.75,46669,2941,7258,0,27492,5808
2023-08-01,456,Analytics,139945,11662.08,20371,11607,3708,0,842,34592
2023-08-01,457,Core Platform,27563,2296.92,38563,7278,7857,0,15496,987
2023-08-01,458,AI Suite,128303,10691.92,41772,7958,3604,0,24988,32871
2023-08-01,459,AI Suite,88038,7336.5,4101,17329,2600,0,23957,657
2023-08-01,460,Core Platform,127049,10587.42,25824,5726,7528,0,19237,10954
2023-08-01,461,AI Suite,146521,12210.08,48234,9483,4188,0,19986,3510
2023-08-01,462,AI Suite,23464,1955.33,24724,1364,1070,0,25545,17117
2023-08-01,463,Security,126828,10569.0,34172,19630,3277,0,13178,8734
2023-08-01,464,AI Suite,14616,1218.0,1456,14361,8830,0,13507,23109
2023-08-01,465,Security,149579,12464.92,20043,14925,8828,0,10883,5535
2023-08-01,466,Core Platform,54081,4506.75,6276,10456,277,0,20686,26357
2023-08-01,467,Enterprise,18203,1516.92,47756,17139,9760,0,25192,34151
2023-08-01,468,AI Suite,168646,14053.83,35608,19943,637,0,6015,10589
2023-08-01,469,Analytics,130484,10873.67,19866,16154,1730,0,29485,38055
2023-08-01,470,Analytics,117954,9829.5,27315,1185,1545,0,976,15462
2023-08-01,471,Analytics,82115,6842.92,25211,1295,8444,0,29285,13864
2023-08-01,472,Analytics,95757,7979.75,35010,15553,3152,0,28661,29811
2023-08-01,473,Analytics,86949,7245.75,39051,19970,3373,0,8748,6552
2023-08-01,474,Enterprise,55908,4659.0,49969,1546,1925,0,25274,25625
2023-08-01,475,AI Suite,46625,3885.42,11186,4932,3618,0,4477,3901
2023-08-01,476,Enterprise,66908,5575.67,44427,19208,1798,0,29432,33252
2023-08-01,477,Security,12216,1018.0,5690,9939,2975,0,14476,15898
2023-08-01,478,Security,133710,11142.5,6137,1567,3606,0,470,159
2023-08-01,479,Analytics,96688,8057.33,9919,6201,4450,0,11685,36420
2023-08-01,480,Core Platform,148423,12368.58,33645,13523,451,0,26319,17705
2023-08-01,481,Analytics,44874,3739.5,3544,12653,2094,0,19025,27278
2023-08-01,482,Core Platform,62475,5206.25,32575,2134,2610,0,4468,15657
2023-08-01,483,Core Platform,108421,9035.08,21743,13803,10000,0,26026,36695
2023-08-01,484,Core Platform,61338,5111.5,4090,14985,7989,0,16911,5042
2023-08-01,485,Core Platform,57107,4758.92,29982,2792,8390,0,24639,19919
2023-08-01,486,Security,16484,1373.67,38220,9579,1430,0,798,25552
2023-08-01,487,Core Platform,111731,9310.92,15779,4650,1458,0,5598,28301
2023-08-01,488,Enterprise,109740,9145.0,20832,18959,2420,0,8393,6160
2023-08-01,489,Core Platform,23835,1986.25,7643,353,1329,0,10229,37724
2023-08-01,490,Core Platform,55920,4660.0,33368,1420,8629,0,18259,6769
2023-08-01,491,AI Suite,61267,5105.58,13527,3005,6260,0,13463,24199
2023-08-01,492,Security,126089,10507.42,42516,1790,6697,0,15276,12097
2023-08-01,493,Security,111304,9275.33,12044,8556,9721,0,29497,8094
2023-08-01,494,Enterprise,28718,2393.17,29072,3938,5659,0,7231,5096
2023-08-01,495,Core Platform,7111,592.58,13879,5915,8993,0,22174,18182
2023-08-01,496,Core Platform,121993,10166.08,33289,12172,3782,0,13697,19616
2023-08-01,497,Core Platform,131067,10922.25,20045,2662,9668,0,17525,18229
2023-08-01,498,Security,94235,7852.92,37298,6194,7269,0,12846,22486
2023-08-01,499,Enterprise,25395,2116.25,43726,9481,5289,0,3260,23096
2023-08-01,500,Enterprise,102981,8581.75,8557,4342,9115,0,3628,35723
2023-09-01,1,Analytics,81971,6830.92,26197,1889,5505,0,2560,27324
2023-09-01,2,Enterprise,74764,6230.33,39699,16373,2127,0,11612,19671
2023-09-01,3,AI Suite,10599,883.25,48381,2086,8165,0,28841,28611
2023-09-01,4,AI Suite,75737,6311.42,23729,10463,7034,0,14785,14381
2023-09-01,5,Analytics,117514,9792.83,28035,18090,3455,0,1767,35756
2023-09-01,6,Security,11432,952.67,24761,824,2343,0,6420,26730
2023-09-01,7,Security,163680,13640.0,34659,19155,2833,0,20940,36875
2023-09-01,8,Core Platform,147284,12273.67,2736,5124,7513,0,18344,546
2023-09-01,9,Enterprise,98134,8177.83,34290,3449,9653,0,9581,12508
2023-09-01,10,Enterprise,116764,9730.33,31456,3392,3649,0,19649,8558
2023-09-01,11,Security,46502,3875.17,16409,10632,8989,0,8489,2325
2023-09-01,12,Enterprise,123483,10290.25,27212,17514,1797,0,5895,34981
2023-09-01,13,Enterprise,5486,457.17,48598,3076,4497,0,4026,18822
2023-09-01,14,Enterprise,90709,7559.08,33612,15653,3093,0,4900,36760
2023-09-01,15,AI Suite,23440,1953.33,37335,8916,2501,0,11830,5301
2023-09-01,16,Core Platform,103087,8590.58,6078,15754,7760,0,27283,5547
2023-09-01,17,Core Platform,32443,2703.58,18198,2422,4537,0,13277,33841
2023-09-01,18,Analytics,19897,1658.08,20021,19980,5645,0,15020,19021
2023-09-01,19,Analytics,92675,7722.92,26415,13874,6108,0,1962,178
2023-09-01,20,AI Suite,48445,4037.08,14970,2868,6255,0,2965,21630
2023-09-01,21,Enterprise,146241,12186.75,18577,2017,5161,0,7602,5081
2023-09-01,22,Analytics,47263,3938.58,36067,2548,3441,0,22462,19652
2023-09-01,23,Analytics,122817,10234.75,45728,13866,8759,0,15997,1351
2023-09-01,24,Enterprise,133650,11137.5,20348,7535,1827,0,1662,17573
2023-09-01,25,Enterprise,109503,9125.25,6952,4977,4845,0,16918,39333
2023-09-01,26,Security,148431,12369.25,26649,8356,316,0,24170,17177
2023-09-01,27,Security,140089,11674.08,32622,1151,4495,0,7661,18609
2023-09-01,28,Core Platform,59205,4933.75,35892,10536,1836,0,3670,38788
2023-09-01,29,AI Suite,111396,9283.0,33316,5421,7178,0,26645,39234
2023-09-01,30,Enterprise,39926,3327.17,21106,6216,9937,0,24040,22201
2023-09-01,31,Analytics,96767,8063.92,3459,3635,7935,0,18188,15289
2023-09-01,32,Security,91181,7598.42,28898,583,4813,0,19312,17131
2023-09-01,33,Core Platform,39704,3308.67,45903,6348,7230,0,24862,24896
2023-09-01,34,Enterprise,148640,12386.67,26871,10097,4719,0,15902,36531
2023-09-01,35,Core Platform,81812,6817.67,45172,16359,7275,0,6912,11081
2023-09-01,36,Core Platform,110338,9194.83,34875,6584,5695,0,20468,24889
2023-09-01,37,Security,138960,11580.0,49231,7117,4043,0,20908,22105
2023-09-01,38,Enterprise,96932,8077.67,46495,13587,6380,0,9556,26087
2023-09-01,39,AI Suite,139981,11665.08,22592,15231,9827,0,3597,27769
2023-09-01,40,Core Platform,36542,3045.17,46734,16618,4128,0,26441,34124
2023-09-01,41,Enterprise,5382,448.5,21129,8009,7707,0,18717,19431
2023-09-01,42,Core Platform,97809,8150.75,21046,739,2201,0,12508,1778
2023-09-01,43,Security,51526,4293.83,8368,3360,4288,0,29401,15372
2023-09-01,44,Enterprise,19348,1612.33,24535,1499,359,0,29154,33554
2023-09-01,45,Analytics,56822,4735.17,23317,14122,7904,0,10905,13804
2023-09-01,46,AI Suite,155569,12964.08,29418,14960,5379,0,13111,22832
2023-09-01,47,AI Suite,35324,2943.67,47454,6159,41,0,7236,23326
2023-09-01,48,Analytics,61562,5130.17,20482,11356,3100,0,9794,6286
2023-09-01,49,Analytics,133595,11132.92,32826,9918,2343,0,4223,12407
2023-09-01,50,Enterprise,13512,1126.0,17122,1877,1035,0,22620,26248
2023-09-01,51,Security,97722,8143.5,38298,16385,4492,0,18922,10235
2023-09-01,52,Analytics,97405,8117.08,38333,19910,6187,0,18202,35469
2023-09-01,53,Core Platform,54489,4540.75,46027,6244,3929,0,1581,2279
2023-09-01,54,Security,34374,2864.5,2924,1712,8385,0,2749,612
2023-09-01,55,Analytics,70023,5835.25,32036,15788,8874,0,23839,2264
2023-09-01,56,AI Suite,116939,9744.92,21316,941,6112,0,7620,23098
2023-09-01,57,Enterprise,132663,11055.25,25372,11246,9386,0,22828,2223
2023-09-01,58,Enterprise,91039,7586.58,26969,3448,1935,0,849,34571
2023-09-01,59,Enterprise,31509,2625.75,47076,17989,2033,0,23695,5434
2023-09-01,60,AI Suite,100742,8395.17,31493,9384,7620,0,9470,3036
2023-09-01,61,Core Platform,15018,1251.5,36137,18037,3019,45852,16842,14522
2023-09-01,62,Analytics,48095,4007.92,10935,17871,1300,0,14500,6507
2023-09-01,63,Core Platform,85487,7123.92,27914,17472,8631,0,8664,37389
2023-09-01,64,Security,147944,12328.67,11237,19908,2561,0,13251,7708
2023-09-01,65,Core Platform,125588,10465.67,6569,6376,3993,0,29410,14072
2023-09-01,66,Security,128703,10725.25,8880,11234,6278,0,15999,37711
2023-09-01,67,Core Platform,110511,9209.25,20650,12356,5750,0,1159,18900
2023-09-01,68,Core Platform,93332,7777.67,8412,6727,2328,0,22723,30857
2023-09-01,69,Enterprise,98202,8183.5,29800,14844,4009,0,6223,32266
2023-09-01,70,Core Platform,78474,6539.5,20562,10007,9344,0,29749,10037
2023-09-01,71,AI Suite,5300,441.67,46968,1882,5984,0,15169,5518
2023-09-01,72,Core Platform,84500,7041.67,27020,15204,7238,0,27118,39985
2023-09-01,73,Security,47699,3974.92,36739,15340,8770,0,28005,23466
2023-09-01,74,Enterprise,37923,3160.25,35521,4249,4854,0,1995,23162
2023-09-01,75,Analytics,38162,3180.17,24512,2880,2694,0,8231,20394
2023-09-01,76,Analytics,59340,4945.0,47102,18165,7733,0,28120,14029
2023-09-01,77,Security,103550,8629.17,48851,10318,5027,0,11306,2141
2023-09-01,78,AI Suite,78511,6542.58,2632,3126,4012,0,25057,22251
2023-09-01,79,Core Platform,81435,6786.25,24371,11992,2019,0,27834,1178
2023-09-01,80,Core Platform,25459,2121.58,47656,17688,9693,0,29086,2802
2023-09-01,81,Core Platform,31613,2634.42,1864,88,8377,0,23249,22506
2023-09-01,82,Security,24651,2054.25,42012,18540,3021,0,450,5463
2023-09-01,83,Analytics,94053,7837.75,31356,14618,1540,0,14581,2370
2023-09-01,84,Core Platform,139088,11590.67,23501,8416,795,0,8126,19198
2023-09-01,85,Security,151115,12592.92,45853,14159,4388,0,13514,26788
2023-09-01,86,Core Platform,83854,6987.83,19868,8116,7296,0,7729,1747
2023-09-01,87,AI Suite,121641,10136.75,17590,14172,3398,0,4382,31416
2023-09-01,88,AI Suite,67615,5634.58,14946,8675,1264,0,4175,37326
2023-09-01,89,Security,134633,11219.42,20028,1529,3647,0,20383,26557
2023-09-01,90,AI Suite,54265,4522.08,24348,16309,6486,0,28701,18915
2023-09-01,91,AI Suite,93896,7824.67,42869,16298,5379,0,16078,35066
2023-09-01,92,Security,131966,10997.17,21777,3255,7241,0,10599,12441
2023-09-01,93,Enterprise,34571,2880.92,12770,12148,9951,0,2616,7798
2023-09-01,94,AI Suite,10027,835.58,8537,5754,9297,0,13164,34846
2023-09-01,95,Analytics,20131,1677.58,37645,8163,7588,0,5342,19257
2023-09-01,96,Analytics,127873,10656.08,31877,9539,1624,0,7579,21582
2023-09-01,97,Security,12738,1061.5,45759,3947,987,0,1024,36842
2023-09-01,98,Security,66917,5576.42,17948,53,4392,0,26001,34145
2023-09-01,99,Enterprise,26682,2223.5,17457,17260,1808,0,14977,17395
2023-09-01,100,Analytics,99366,8280.5,24808,4852,1544,0,22740,34477
2023-09-01,101,Core Platform,143784,11982.0,12649,9552,1610,0,23574,29597
2023-09-01,102,AI Suite,156086,13007.17,20795,13088,563,0,8093,1007
2023-09-01,103,Enterprise,13997,1166.42,23271,10910,8942,0,23011,1834
2023-09-01,104,Enterprise,107281,8940.08,18245,2969,6807,0,26054,32695
2023-09-01,105,Core Platform,68655,5721.25,5887,9697,6699,0,1551,225
2023-09-01,106,Enterprise,92134,7677.83,32718,5322,9576,0,18669,22828
2023-09-01,107,Core Platform,25108,2092.33,20970,9960,4013,0,28869,24203
2023-09-01,108,AI Suite,64521,5376.75,30460,11356,6051,0,9180,6501
2023-09-01,109,Analytics,30754,2562.83,39435,13601,7284,0,635,22991
2023-09-01,110,Core Platform,84194,7016.17,13105,1925,6453,0,1058,14978
2023-09-01,111,Analytics,95465,7955.42,39997,17597,1132,0,26980,517
2023-09-01,112,AI Suite,87317,7276.42,48863,8056,2786,0,16378,26255
2023-09-01,113,Enterprise,33247,2770.58,47054,11111,6252,0,29514,36024
2023-09-01,114,AI Suite,112830,9402.5,41579,7799,474,0,3047,34009
2023-09-01,115,Security,113998,9499.83,46048,4008,216,0,8685,7229
2023-09-01,116,Enterprise,84555,7046.25,3146,1453,453,0,15217,7908
2023-09-01,117,Enterprise,125356,10446.33,39972,16243,1857,0,29415,18600
2023-09-01,118,AI Suite,29157,2429.75,33260,19950,2530,0,13249,3977
2023-09-01,119,Enterprise,52012,4334.33,27109,8234,7748,0,5871,22236
2023-09-01,120,Analytics,143688,11974.0,20531,11339,475,0,7372,25615
2023-09-01,121,Analytics,11832,986.0,11206,7183,7314,0,17211,2170
